,gender,lsat,pass_bar,race1,ugpa
11999,0,35.0,1,0,2.8
12000,0,38.0,1,0,2.8
12001,0,32.0,1,0,2.8
12002,0,42.0,-1,0,2.8
12003,1,42.0,1,0,2.8
12004,0,39.0,1,0,2.8
12005,0,42.0,1,0,2.8
12006,0,34.5,1,0,2.8
12008,1,40.0,1,0,2.8
12010,0,40.0,1,0,2.8
12011,0,30.0,1,1,2.8
12012,1,35.0,1,0,2.8
12013,1,26.0,-1,1,2.8
12014,0,48.0,1,0,2.8
12015,1,33.5,1,0,2.8
12016,0,45.0,1,0,2.8
12017,0,22.0,-1,1,2.8
12019,0,44.0,1,0,2.8
12020,0,36.0,1,0,2.8
12021,0,30.7,1,0,2.8
12022,1,40.0,1,1,2.8
12023,0,33.0,1,0,2.8
12024,1,35.0,1,0,2.8
12025,0,30.5,1,0,2.8
12026,0,41.0,1,1,2.8
12028,1,32.5,1,0,2.8
12029,0,38.0,1,0,2.8
12030,1,38.0,1,0,2.8
12032,0,29.0,-1,1,2.8
12033,1,33.0,1,1,2.8
12034,0,48.0,1,0,2.8
12035,0,32.5,1,0,2.8
12036,0,40.0,1,0,2.8
12038,1,35.0,1,0,2.8
12039,0,38.0,-1,0,2.8
12040,1,39.0,1,0,2.8
12041,0,48.0,1,0,2.8
12042,0,42.0,1,0,2.8
12043,1,32.5,1,1,2.8
12044,0,43.0,1,0,2.8
12045,0,35.0,-1,0,2.8
12046,1,23.0,1,1,2.8
12047,0,44.0,1,0,2.8
12048,1,37.5,1,0,2.8
12049,0,41.0,1,0,2.8
12050,0,33.5,1,1,2.8
12051,0,40.0,1,0,2.8
12052,1,38.0,-1,0,2.8
12053,0,38.0,1,0,2.8
12054,0,38.0,1,0,2.8
12055,0,37.0,1,0,2.8
12056,0,42.0,1,0,2.8
12057,0,34.0,1,1,2.8
12058,0,37.0,1,0,2.8
12059,0,38.0,1,0,2.8
12060,0,36.0,1,0,2.8
12061,0,32.0,1,0,2.8
12062,0,31.0,1,0,2.8
12063,0,26.3,1,0,2.8
12064,1,35.0,-1,0,2.8
12065,0,33.0,1,0,2.8
12066,0,23.7,-1,0,2.8
12068,0,38.0,1,0,2.8
12069,0,38.0,1,0,2.8
12070,0,33.0,1,0,2.8
12071,0,31.5,1,1,2.8
12072,1,33.0,1,0,2.8
12073,0,40.0,1,0,2.8
12074,0,40.0,1,0,2.8
12075,0,37.0,1,0,2.8
12076,0,36.0,1,0,2.8
12078,0,32.0,1,0,2.8
12079,1,27.0,1,0,2.8
12080,1,42.0,1,0,2.8
12081,1,34.0,1,1,2.8
12082,1,33.0,1,0,2.8
12083,0,42.0,1,0,2.8
12084,1,33.0,1,1,2.8
12085,0,45.0,1,0,2.8
12086,0,33.0,1,0,2.8
12087,1,36.0,1,0,2.8
12088,1,41.0,1,0,2.8
12089,1,36.0,1,0,2.8
12090,0,41.0,1,0,2.8
12091,1,41.0,1,1,2.8
12092,0,37.0,1,0,2.8
12093,1,36.0,1,0,2.8
12094,0,33.0,1,0,2.8
12095,0,33.0,1,0,2.8
12096,1,34.0,1,0,2.8
12097,0,38.0,1,0,2.8
12098,0,35.0,1,0,2.8
12099,0,35.0,1,1,2.8
12100,0,32.0,1,0,2.8
12101,0,38.0,1,0,2.8
12102,1,37.0,1,0,2.8
12103,1,48.0,1,0,2.8
12104,0,34.0,1,0,2.8
12105,0,32.0,1,1,2.8
12107,1,35.0,1,1,2.8
12108,0,35.0,1,0,2.8
12110,0,37.0,1,0,2.8
12111,1,27.0,1,1,2.8
12113,0,31.0,1,0,2.8
12114,0,33.0,1,0,2.8
12115,0,46.0,1,0,2.8
12116,1,39.0,1,0,2.8
12117,0,36.0,1,0,2.8
12118,0,42.0,1,0,2.8
12119,0,35.0,1,0,2.8
12120,1,40.0,1,0,2.8
12122,0,33.0,1,0,2.8
12123,0,44.0,1,0,2.8
12124,0,31.0,-1,1,2.8
12125,1,35.0,1,0,2.8
12126,0,33.0,1,0,2.8
12127,1,30.0,-1,1,2.8
12128,1,32.5,1,0,2.8
12129,0,42.0,1,0,2.8
12130,1,40.0,1,0,2.8
12131,1,41.0,1,0,2.8
12132,1,31.0,1,0,2.8
12133,1,35.0,1,1,2.8
12134,1,34.0,1,1,2.8
12135,0,36.5,1,0,2.8
12136,1,34.0,1,1,2.8
12137,0,31.0,1,1,2.8
12138,1,37.5,1,0,2.8
12139,1,40.0,1,0,2.8
12140,0,44.0,1,0,2.8
12141,0,37.0,1,0,2.8
12142,0,34.0,1,0,2.8
12143,0,31.0,1,1,2.8
12144,1,35.0,1,1,2.8
12145,1,45.0,1,0,2.8
12146,1,37.0,1,0,2.8
12147,1,40.0,1,0,2.8
12148,1,37.0,1,0,2.8
12149,0,37.0,1,0,2.8
12150,1,43.0,1,0,2.8
12151,0,41.0,1,0,2.8
12152,0,43.0,1,0,2.8
12153,0,31.0,1,0,2.8
12154,0,45.0,1,0,2.8
12155,1,45.0,1,0,2.8
12156,0,45.0,1,0,2.8
12157,0,35.0,1,0,2.8
12158,1,32.0,1,0,2.8
12159,1,37.0,1,0,2.8
12160,0,27.0,1,0,2.8
12161,0,34.5,1,0,2.8
12162,0,34.0,1,0,2.8
12163,0,39.5,1,0,2.8
12164,0,38.0,1,0,2.8
12165,1,37.0,1,0,2.8
12166,1,33.0,1,0,2.8
12167,1,32.0,1,1,2.8
12168,0,40.0,1,0,2.8
12169,1,30.0,-1,1,2.8
12172,1,30.5,1,0,2.8
12173,0,35.0,1,0,2.8
12175,0,38.0,1,0,2.8
12176,0,41.0,1,0,2.8
12177,0,41.0,1,0,2.8
12178,0,39.0,1,0,2.8
12179,1,38.0,1,0,2.8
12180,0,44.0,1,0,2.8
12181,1,32.5,1,0,2.8
12182,0,34.0,-1,1,2.8
12183,0,36.0,1,0,2.8
12184,0,33.0,1,0,2.8
12185,1,34.0,1,0,2.8
12186,0,39.7,1,0,2.8
12187,1,39.0,1,0,2.8
12188,1,34.0,1,0,2.8
12189,0,40.0,1,1,2.8
12191,0,41.0,1,0,2.8
12192,0,42.0,1,0,2.8
12193,1,36.0,1,0,2.8
12194,1,37.0,1,0,2.8
12195,0,47.0,1,0,2.8
12196,0,25.0,-1,1,2.8
12197,0,32.0,1,1,2.8
12198,1,33.0,1,0,2.8
12199,0,40.0,1,0,2.8
12200,0,33.0,1,1,2.8
12202,1,25.5,1,0,2.8
12203,0,36.0,1,1,2.8
12204,1,36.5,1,0,2.8
12205,1,33.0,1,0,2.8
12206,0,34.0,1,0,2.8
12207,1,26.5,1,1,2.8
12208,1,34.0,1,1,2.8
12209,0,35.0,1,1,2.8
12210,0,45.0,1,0,2.8
12211,0,31.0,1,1,2.8
12212,0,40.0,1,0,2.8
12213,0,26.5,1,0,2.8
12214,0,31.0,1,0,2.8
12215,1,26.0,1,1,2.8
12216,0,38.0,1,0,2.8
12217,0,31.0,1,0,2.8
12218,0,33.0,1,0,2.8
12219,1,36.0,1,0,2.8
12220,0,46.0,1,0,2.8
12221,0,34.3,1,0,2.8
12222,0,31.5,1,1,2.8
12223,0,39.0,1,0,2.8
12224,0,37.0,1,0,2.8
12225,0,39.0,1,0,2.8
12226,1,30.0,1,0,2.8
12227,0,39.0,1,0,2.8
12228,1,42.0,1,0,2.8
12229,0,28.0,-1,1,2.8
12230,0,36.0,1,0,2.8
12231,1,41.0,1,0,2.8
12232,1,37.0,1,0,2.8
12233,0,35.0,1,0,2.8
12234,0,39.0,1,0,2.8
12235,1,36.0,1,0,2.8
12237,0,38.0,1,0,2.8
12238,0,38.0,1,0,2.8
12239,0,45.0,1,0,2.8
12240,1,41.0,1,0,2.8
12241,1,20.5,1,1,2.8
12242,1,39.0,1,0,2.8
12243,1,42.0,1,1,2.8
12244,0,42.0,1,0,2.8
12245,1,34.0,1,1,2.8
12246,1,39.0,1,0,2.8
12247,0,31.0,1,1,2.8
12248,1,38.0,1,0,2.8
12249,0,33.0,1,0,2.8
12250,0,32.0,1,0,2.8
12251,1,41.0,1,0,2.8
12252,1,31.0,1,0,2.8
12253,1,32.5,1,0,2.8
12254,0,30.5,-1,0,2.8
12255,0,40.0,1,0,2.8
12256,0,35.0,-1,0,2.8
12257,0,37.0,1,0,2.8
12258,1,42.0,1,0,2.8
12259,0,37.0,1,0,2.8
12260,0,37.0,1,0,2.8
12261,0,45.0,1,0,2.8
12262,1,35.0,1,0,2.8
12263,0,40.0,1,0,2.8
12264,1,34.0,-1,0,2.8
12265,0,29.7,1,0,2.8
12266,1,26.0,1,1,2.8
12268,0,38.0,1,0,2.8
12269,1,36.0,1,0,2.8
12270,0,37.0,1,0,2.8
12271,1,44.0,1,0,2.8
12272,0,48.0,1,0,2.8
12274,0,44.0,1,0,2.8
12276,1,26.5,-1,0,2.8
12277,0,40.0,1,0,2.8
12278,1,32.0,1,1,2.8
12279,1,37.0,1,1,2.8
12280,1,37.0,1,0,2.8
12281,0,40.0,1,0,2.8
12282,0,40.0,1,0,2.8
12283,1,40.0,1,0,2.8
12284,1,37.5,1,0,2.8
12285,0,40.0,1,0,2.8
12286,0,36.0,1,0,2.8
12287,0,26.0,1,1,2.8
12288,1,28.0,1,1,2.8
12289,0,39.0,1,0,2.8
12290,0,41.0,1,0,2.8
12291,0,32.0,1,0,2.8
12292,0,25.5,1,0,2.8
12293,0,40.0,1,0,2.8
12294,0,36.0,1,0,2.8
12295,0,28.0,1,0,2.8
12296,1,47.0,1,0,2.8
12297,1,40.0,1,0,2.8
12298,0,40.0,1,0,2.8
12299,0,34.0,1,1,2.8
12300,0,48.0,1,0,2.8
12301,0,35.0,1,0,2.8
12302,0,36.0,1,0,2.8
12303,0,37.0,1,0,2.8
12304,0,35.0,1,0,2.8
12305,1,37.0,1,0,2.8
12306,0,34.0,1,0,2.8
12307,0,30.0,-1,1,2.8
12308,1,38.0,1,0,2.8
12309,1,40.0,1,0,2.8
12310,0,38.0,1,0,2.8
12311,1,40.0,1,0,2.8
12312,1,24.0,-1,1,2.8
12313,0,20.0,1,1,2.8
12314,0,31.3,1,0,2.8
12315,1,38.0,-1,0,2.8
12316,0,39.0,1,0,2.8
12317,0,33.0,-1,0,2.8
12319,0,38.5,1,0,2.8
12320,1,37.0,1,0,2.8
12321,1,40.0,1,1,2.8
12322,0,35.0,1,0,2.8
12323,1,40.0,1,0,2.8
12324,1,41.0,1,0,2.8
12325,1,44.0,1,0,2.8
12326,1,37.0,1,0,2.8
12327,1,32.0,1,0,2.8
12330,0,42.0,1,1,2.8
12332,0,40.0,1,0,2.8
12333,0,38.0,1,0,2.8
12334,0,47.0,1,0,2.8
12335,1,29.0,1,1,2.8
12336,1,31.0,-1,1,2.8
12337,1,42.0,1,0,2.8
12338,0,37.0,1,0,2.8
12339,0,40.0,1,0,2.8
12340,1,35.0,1,0,2.8
12341,0,43.0,1,0,2.8
12342,0,43.0,1,0,2.8
12343,0,28.0,1,1,2.8
12344,0,34.0,1,0,2.8
12345,1,29.0,-1,1,2.8
12346,0,34.0,1,0,2.8
12347,0,38.0,1,1,2.8
12348,0,38.0,1,0,2.8
12349,0,43.0,1,0,2.8
12351,1,34.5,1,0,2.8
12352,0,31.5,1,0,2.8
12353,0,34.0,1,1,2.8
12355,1,30.0,1,1,2.8
12357,0,39.0,1,0,2.8
12358,1,41.0,1,0,2.8
12359,1,23.5,-1,0,2.8
12360,1,29.0,1,0,2.8
12361,1,27.0,1,1,2.8
12362,1,34.0,1,0,2.8
12363,0,39.0,1,0,2.8
12364,1,40.0,1,0,2.8
12365,0,37.0,1,0,2.8
12366,0,41.0,1,0,2.8
12367,0,33.0,1,0,2.8
12368,0,47.0,1,0,2.8
12369,0,30.5,1,0,2.8
12370,0,32.0,-1,1,2.8
12371,0,37.0,1,0,2.8
12372,0,41.0,1,0,2.8
12373,0,35.0,1,0,2.8
12374,1,39.0,-1,1,2.8
12375,1,31.0,1,0,2.8
12376,1,32.0,1,0,2.8
12377,1,42.0,1,0,2.8
12379,0,42.0,1,0,2.8
12380,0,23.0,1,0,2.8
12381,1,37.0,1,0,2.8
12382,0,35.0,1,0,2.8
12383,0,32.0,1,0,2.8
12384,0,41.0,1,0,2.8
12385,1,25.0,-1,1,2.8
12386,1,29.0,1,1,2.8
12387,0,40.0,1,0,2.8
12388,0,40.0,1,0,2.8
12389,0,48.0,1,0,2.8
12390,0,31.0,1,0,2.8
12391,0,36.0,1,0,2.8
12392,0,40.0,1,0,2.8
12393,1,41.0,1,0,2.8
12394,0,48.0,1,0,2.8
12395,0,32.0,1,0,2.8
12396,0,36.0,1,0,2.8
12397,0,40.0,1,1,2.8
12398,1,36.0,-1,0,2.8
12399,0,41.0,1,0,2.8
12400,0,36.0,1,0,2.8
12401,0,34.0,1,0,2.8
12402,1,24.0,1,1,2.8
12403,0,32.0,-1,1,2.8
12404,1,34.0,1,1,2.8
12405,0,39.0,1,0,2.8
12406,0,41.0,1,0,2.8
12407,0,35.0,-1,0,2.8
12408,0,27.3,1,0,2.8
12409,0,37.0,1,0,2.8
12410,1,34.5,1,0,2.8
12411,1,33.0,1,1,2.8
12412,1,42.0,1,0,2.8
12413,0,31.0,1,0,2.8
12414,0,38.0,1,0,2.8
12415,0,30.0,1,0,2.8
12416,1,24.0,-1,1,2.8
12417,0,43.0,1,0,2.8
12418,0,39.0,1,0,2.8
12419,0,39.0,1,0,2.8
12420,1,41.0,1,0,2.8
12421,0,36.0,1,0,2.8
12422,1,40.0,1,0,2.8
12423,0,38.0,1,0,2.8
12424,1,39.0,1,1,2.8
12425,1,38.0,1,0,2.8
12426,0,35.0,1,1,2.8
12427,1,35.0,1,0,2.8
12428,0,29.0,1,1,2.8
12429,1,34.5,1,0,2.8
12430,0,29.5,1,0,2.8
12431,1,36.0,1,0,2.8
12432,1,45.0,1,0,2.8
12433,0,35.0,1,1,2.8
12434,1,35.0,1,0,2.8
12435,1,30.3,1,0,2.8
12436,1,27.0,1,1,2.8
12437,0,40.0,1,0,2.8
12439,0,29.0,1,0,2.8
12441,0,44.0,1,0,2.8
12442,1,28.0,1,0,2.8
12443,1,38.0,1,0,2.8
12444,0,48.0,1,0,2.8
12445,0,47.0,1,0,2.8
12447,1,40.0,1,1,2.8
12448,0,33.0,1,0,2.8
12449,0,35.0,1,0,2.8
12450,1,33.0,1,1,2.8
12451,1,35.0,1,0,2.8
12452,0,38.0,1,0,2.8
12453,0,32.0,1,1,2.8
12454,0,42.0,1,0,2.8
12455,1,38.0,1,0,2.8
12456,1,39.0,1,0,2.8
12457,1,37.0,1,1,2.8
12458,0,35.0,1,0,2.8
12459,0,41.0,1,0,2.8
12460,0,22.0,1,1,2.8
12461,0,36.0,1,0,2.8
12462,0,36.0,1,0,2.8
12463,0,39.0,1,0,2.8
12465,1,35.0,1,0,2.8
12466,1,32.5,1,0,2.8
12467,0,36.0,1,0,2.8
12468,0,35.0,1,0,2.8
12469,0,30.0,1,1,2.8
12471,0,38.5,1,0,2.8
12472,0,27.0,1,0,2.8
12473,1,37.0,1,0,2.8
12474,0,41.0,1,0,2.8
12475,1,43.0,1,0,2.8
12476,0,34.5,1,0,2.8
12477,0,27.0,-1,0,2.8
12478,0,37.0,1,0,2.8
12479,0,38.0,1,0,2.8
12480,1,35.0,1,0,2.8
12481,0,29.0,1,0,2.8
12482,1,43.0,1,0,2.8
12483,0,34.0,1,0,2.8
12484,0,26.5,1,0,2.8
12485,0,30.0,1,1,2.8
12486,0,36.0,1,0,2.8
12487,1,37.0,1,0,2.8
12488,0,28.3,1,0,2.8
12489,1,32.0,1,0,2.8
12490,1,28.0,1,1,2.8
12491,0,35.5,1,0,2.8
12492,0,37.0,1,0,2.8
12493,0,31.0,1,1,2.8
12494,0,33.0,1,1,2.8
12495,0,33.0,1,0,2.8
12496,0,35.0,1,0,2.8
12497,0,29.0,1,0,2.8
12498,1,41.0,1,0,2.8
12500,0,35.0,1,0,2.8
12501,1,32.0,1,1,2.8
12502,0,37.0,1,0,2.8
12503,0,37.0,1,0,2.8
12505,1,42.0,1,0,2.8
12507,0,35.0,1,0,2.8
12508,0,37.0,1,0,2.8
12509,0,33.5,1,0,2.8
12510,0,35.0,1,0,2.8
12511,0,25.0,1,1,2.8
12512,1,29.0,1,0,2.8
12513,1,38.0,1,0,2.8
12514,0,47.0,1,1,2.8
12515,0,40.0,1,0,2.8
12516,0,32.5,1,0,2.8
12517,0,37.0,1,0,2.8
12519,0,29.0,1,1,2.8
12520,1,48.0,1,0,2.8
12521,0,28.0,1,1,2.8
12522,1,30.0,1,1,2.8
12523,1,35.0,1,0,2.8
12524,1,31.0,1,1,2.8
12525,1,41.0,1,1,2.8
12526,0,40.0,1,0,2.8
12527,0,41.0,1,0,2.8
12528,0,34.0,1,0,2.8
12529,0,35.0,1,0,2.8
12530,1,35.0,1,0,2.8
12531,1,39.0,1,0,2.8
12532,0,40.0,1,0,2.8
12533,0,25.7,1,1,2.8
12534,0,41.0,1,0,2.8
12535,0,33.0,1,0,2.8
12536,1,33.5,1,0,2.8
12537,1,32.0,1,1,2.8
12538,1,32.0,1,0,2.8
12539,0,36.0,1,0,2.8
12543,0,47.0,1,0,2.8
12544,0,33.0,1,0,2.8
12545,1,18.0,1,1,2.8
12546,0,42.0,1,0,2.8
12548,1,22.0,1,1,2.8
12549,0,44.0,1,1,2.8
12550,0,33.0,1,0,2.8
12551,1,38.5,1,0,2.8
12552,0,39.5,1,0,2.8
12553,1,31.0,-1,0,2.8
12554,1,31.0,1,1,2.8
12555,0,48.0,1,0,2.8
12556,1,34.3,1,0,2.8
12557,0,44.0,1,0,2.8
12558,0,48.0,1,0,2.8
12559,0,36.0,1,0,2.8
12560,1,28.0,1,1,2.8
12561,0,32.0,-1,0,2.8
12562,1,37.0,1,0,2.8
12563,1,36.0,1,1,2.8
12564,0,39.0,1,0,2.8
12565,0,41.0,1,0,2.8
12567,1,35.0,1,0,2.8
12568,0,37.0,1,0,2.8
12570,0,31.0,1,0,2.8
12571,0,37.0,-1,0,2.8
12572,1,28.0,1,1,2.8
12574,1,43.0,1,0,2.8
12575,0,36.0,1,0,2.8
12576,0,43.0,1,0,2.8
12577,1,40.0,1,0,2.8
12578,1,35.5,1,0,2.8
12579,1,36.0,1,1,2.8
12580,1,43.0,1,0,2.8
12582,0,32.0,1,0,2.8
12583,1,27.0,1,1,2.8
12584,0,37.0,1,0,2.8
12585,0,39.0,1,0,2.8
12586,0,34.0,1,1,2.8
12587,0,41.5,1,0,2.8
12588,1,34.0,1,0,2.8
12589,1,30.0,-1,1,2.8
12590,0,41.0,1,0,2.8
12591,0,35.0,1,0,2.8
12592,0,42.0,1,0,2.8
12593,0,34.0,1,0,2.8
12594,0,24.0,-1,1,2.8
12595,0,38.0,1,0,2.8
12596,0,35.0,1,0,2.8
12597,0,37.0,1,0,2.8
12598,0,35.0,1,0,2.8
12599,1,32.0,1,1,2.8
12600,0,40.0,1,0,2.8
12601,0,45.0,1,0,2.8
12602,0,35.0,1,0,2.8
12603,0,39.0,1,1,2.8
12604,1,35.0,1,0,2.8
12605,1,39.0,1,0,2.8
12606,1,36.0,1,1,2.8
12607,0,39.0,1,0,2.8
12608,0,40.0,1,0,2.8
12609,1,36.0,1,0,2.8
12610,1,34.0,-1,1,2.8
12611,1,31.5,1,0,2.8
12612,0,41.0,1,0,2.8
12614,1,37.0,1,0,2.8
12615,1,37.0,1,0,2.8
12617,0,32.5,1,0,2.8
12618,1,25.0,1,0,2.8
12619,0,35.0,1,0,2.8
12620,0,37.5,1,0,2.8
12621,0,40.0,1,0,2.8
12623,1,38.0,1,1,2.8
12624,0,37.0,1,0,2.8
12625,0,36.0,1,0,2.8
12626,1,39.0,1,0,2.8
12628,0,35.0,-1,1,2.8
12629,1,30.0,1,0,2.8
12630,0,36.0,1,0,2.8
12631,0,36.0,1,0,2.8
12632,0,31.0,1,1,2.8
12633,0,43.0,1,0,2.8
12634,0,35.0,-1,0,2.8
12636,1,39.0,1,0,2.8
12637,1,23.0,-1,1,2.8
12638,1,40.0,1,1,2.8
12639,0,42.0,1,0,2.8
12640,0,28.0,1,1,2.8
12642,0,36.0,1,0,2.8
12643,1,23.0,-1,1,2.8
12644,0,30.0,1,1,2.8
12645,0,36.0,1,1,2.8
12646,1,34.0,1,0,2.8
12647,0,47.0,1,0,2.8
12649,0,31.0,1,0,2.8
12650,1,22.5,1,1,2.8
12651,0,23.5,1,0,2.8
12652,0,37.0,-1,0,2.8
12653,1,21.0,1,1,2.8
12654,0,32.0,1,0,2.8
12655,0,37.0,1,1,2.8
12656,0,33.0,1,1,2.8
12657,0,40.0,1,0,2.8
12658,1,34.0,-1,1,2.8
12660,0,33.0,1,0,2.8
12661,0,30.0,1,0,2.8
12662,1,29.5,1,1,2.8
12663,1,27.0,-1,1,2.8
12664,1,29.0,1,1,2.8
12665,0,38.0,1,0,2.8
12666,0,37.0,1,0,2.8
12668,1,43.0,1,0,2.8
12669,0,45.0,1,0,2.8
12670,0,42.0,1,1,2.8
12671,1,38.0,1,0,2.8
12672,1,34.0,1,1,2.8
12673,1,41.0,1,1,2.8
12674,0,39.5,1,0,2.8
12675,0,35.0,1,0,2.8
12676,1,32.0,1,1,2.8
12677,1,33.0,1,0,2.8
12678,1,35.0,1,0,2.8
12680,0,42.0,1,0,2.8
12681,0,23.0,1,1,2.8
12682,0,40.0,1,0,2.8
12683,0,35.0,-1,0,2.8
12684,0,23.0,1,1,2.8
12685,0,35.0,1,1,2.8
12686,0,35.5,1,0,2.8
12687,1,35.0,1,1,2.8
12688,0,37.0,1,0,2.8
12690,0,34.5,1,0,2.8
12691,1,29.0,1,1,2.8
12692,1,25.7,1,0,2.8
12693,0,44.0,1,0,2.8
12694,0,37.5,1,0,2.8
12695,1,31.0,1,0,2.8
12696,1,35.5,1,0,2.8
12697,0,35.0,1,0,2.8
12698,0,27.5,1,1,2.8
12699,0,37.0,1,0,2.8
12700,0,38.0,1,0,2.8
12701,1,42.0,1,0,2.8
12702,0,39.0,1,0,2.8
12703,0,32.5,1,1,2.8
12704,0,38.0,1,0,2.8
12705,1,36.0,1,0,2.8
12706,0,36.0,1,1,2.8
12707,0,42.0,-1,1,2.8
12708,0,33.0,-1,1,2.8
12709,0,41.0,1,0,2.8
12710,1,31.0,1,0,2.8
12711,0,28.5,1,0,2.8
12712,0,36.0,1,0,2.8
12713,0,32.0,1,1,2.8
12714,0,38.0,1,0,2.8
12715,1,26.0,1,1,2.8
12716,0,28.0,1,0,2.8
12717,0,34.0,1,0,2.8
12718,0,37.0,1,0,2.8
12719,0,40.0,1,0,2.8
12720,0,23.0,-1,0,2.8
12721,0,38.0,1,0,2.8
12722,1,37.0,1,0,2.8
12723,0,29.0,1,0,2.8
12724,0,43.0,1,0,2.8
12725,1,34.5,1,0,2.8
12726,1,33.0,1,0,2.8
12728,0,43.0,1,0,2.8
12729,1,32.0,1,0,2.8
12730,0,41.0,1,0,2.8
12731,0,34.0,1,0,2.8
12732,1,42.0,-1,0,2.8
12733,0,33.0,1,0,2.8
12734,1,43.0,1,0,2.8
12736,1,32.5,-1,0,2.8
12737,0,39.0,1,1,2.8
12738,0,28.0,1,0,2.8
12739,0,36.0,1,0,2.8
12740,1,29.5,1,0,2.8
12741,0,39.0,1,0,2.8
12742,0,47.0,1,0,2.8
12743,0,45.0,1,0,2.8
12744,1,43.0,1,0,2.8
12745,0,33.5,1,0,2.8
12746,0,39.0,1,0,2.8
12747,0,25.5,1,1,2.8
12748,0,27.5,1,0,2.8
12749,0,36.0,1,0,2.8
12750,0,39.0,1,0,2.8
12751,0,40.0,1,1,2.8
12753,0,38.0,1,0,2.8
12755,1,28.0,-1,1,2.8
12756,1,36.0,1,0,2.8
12757,0,47.0,1,0,2.8
12758,0,42.0,1,0,2.8
12759,0,36.0,1,0,2.8
12760,0,38.0,1,0,2.8
12761,0,40.0,1,0,2.8
12762,0,28.0,1,1,2.8
12763,0,37.0,1,1,2.8
12764,1,37.0,1,0,2.8
12765,0,33.0,1,0,2.8
12766,1,42.0,1,0,2.8
12768,0,34.0,1,0,2.8
12769,0,36.0,1,1,2.8
12770,1,34.0,1,0,2.8
12772,1,34.0,1,0,2.8
12774,1,35.5,1,0,2.8
12775,0,28.0,-1,1,2.8
12776,1,39.0,1,0,2.8
12777,0,37.0,1,0,2.8
12778,1,41.0,1,0,2.8
12779,1,26.0,1,0,2.8
12780,0,38.0,1,0,2.8
12781,1,34.0,1,0,2.8
12782,0,25.3,-1,0,2.8
12783,0,30.0,1,0,2.8
12784,1,42.0,1,0,2.8
12785,0,39.0,1,0,2.8
12786,0,36.0,1,0,2.8
12787,1,41.0,1,0,2.8
12788,0,32.0,-1,1,2.8
12789,1,42.0,1,0,2.8
12790,0,40.0,1,0,2.8
12791,0,32.5,-1,0,2.8
12792,0,35.0,-1,0,2.8
12793,1,27.0,1,1,2.8
12794,1,32.0,1,0,2.8
12795,1,30.0,1,0,2.8
12796,0,42.0,1,0,2.8
12798,0,25.5,-1,1,2.8
12799,1,39.0,-1,0,2.8
12800,0,42.0,1,0,2.8
12801,0,42.0,1,1,2.8
12802,0,36.5,1,0,2.8
12804,1,32.5,1,0,2.8
12805,1,35.0,1,0,2.8
12806,1,47.0,1,0,2.8
12807,0,36.0,1,0,2.8
12808,1,24.0,1,1,2.8
12809,0,22.0,-1,1,2.8
12811,1,27.0,-1,1,2.8
12812,1,35.0,1,1,2.8
12813,1,31.0,1,0,2.8
12814,1,27.5,1,1,2.8
12815,1,32.0,1,1,2.8
12816,1,40.0,1,0,2.8
12818,0,35.0,1,0,2.8
12820,1,33.0,1,0,2.8
12821,0,38.0,1,0,2.8
12822,1,32.0,1,0,2.8
12823,1,34.0,1,0,2.8
12825,1,26.0,-1,1,2.8
12826,0,39.0,1,0,2.8
12827,0,33.0,1,0,2.8
12828,0,41.0,1,0,2.8
12829,0,42.0,1,0,2.8
12830,0,34.0,1,1,2.8
12831,1,34.0,1,0,2.8
12832,0,34.0,1,0,2.8
12833,1,34.0,1,0,2.8
12834,0,41.0,1,0,2.8
12836,0,40.0,1,0,2.8
12837,0,35.0,1,1,2.8
12838,0,36.0,1,0,2.8
12839,1,28.0,1,0,2.8
12840,1,39.0,1,0,2.8
12841,0,33.5,1,0,2.8
12842,1,36.0,1,1,2.8
12844,0,39.0,1,0,2.8
12845,1,37.0,1,0,2.8
12846,1,42.0,1,0,2.8
12847,0,39.0,1,0,2.8
12848,1,33.0,1,0,2.8
12849,0,36.0,1,0,2.8
12850,0,32.0,1,1,2.8
12853,1,41.0,1,0,2.8
12854,1,41.0,1,0,3.9
12855,0,36.0,1,0,3.9
12856,0,36.0,1,0,3.9
12857,0,32.0,1,0,3.9
12858,1,42.0,1,0,3.9
12859,1,40.0,1,0,3.9
12860,0,36.0,1,0,3.9
12861,0,41.0,1,0,3.9
12862,0,36.0,1,1,3.9
12863,1,36.0,1,1,3.9
12864,1,42.0,1,0,3.9
12865,0,41.0,1,0,3.9
12866,0,44.0,1,0,3.9
12867,1,38.0,1,0,3.9
12868,1,46.0,1,0,3.9
12869,0,39.0,1,0,3.9
12870,1,43.0,1,0,3.9
12871,1,36.0,1,0,3.9
12872,0,44.0,1,0,3.9
12874,1,34.5,1,0,3.9
12876,0,44.0,1,0,3.9
12877,0,45.5,1,0,3.9
12878,1,31.0,1,0,3.9
12879,0,32.5,1,0,3.9
12880,0,44.0,1,0,3.9
12881,1,32.0,1,0,3.9
12882,0,42.0,1,0,3.9
12883,1,42.0,1,0,3.9
12884,1,44.0,1,0,3.9
12885,1,41.0,1,0,3.9
12887,1,42.0,1,0,3.9
12888,1,46.0,1,0,3.9
12889,1,41.0,1,0,3.9
12890,1,31.0,1,0,3.9
12891,0,36.0,1,0,3.9
12892,1,37.0,1,0,3.9
12893,1,35.0,1,0,3.9
